date,North,Yorkshire_and_the_Humber,North_West,East_Midlands,West_Midlands,East_Anglia,Outer_South_East,Outer_Metropolitan,London,South_West,Wales,Scotland,Northern_Ireland,UK_Total
2001-07-01,130.7864076595703,133.93067117129257,142.55449535707407,168.16974760773712,163.04071073289435,194.45026103812003,210.42323195465227,214.3613516517496,247.0792952217615,189.5603901534212,137.2413846667885,129.6876752936991,221.6562572885909,181.63122214526464
2001-10-01,130.25804973541798,137.6730814998687,144.53782340494226,174.64501733262117,164.89090928926825,192.4006742451275,215.89638786248923,217.63246674145097,252.1121209396969,193.4133038129872,140.82709249953078,129.08772464979194,213.1561385471585,184.5917659309817
2002-01-01,130.24421872549544,142.9174810440909,147.97753903955,181.35004985267167,173.8205773542684,202.3283524206965,220.17519077764135,222.9202818214575,256.4576467553925,204.4435753823512,144.78720997767195,132.63112835426531,220.03191478446735,190.22374265021853
2002-04-01,144.11579317409627,155.81642066604843,160.06680701790313,198.2713918373671,185.03701078322985,220.710737027148,241.362921122464,240.62154785524135,275.01597307044665,220.47989687502084,156.33784810393357,139.4521189245195,238.75877679514892,206.47196489349628
2002-07-01,155.25020911790955,167.74969229890064,170.67333178160004,215.32748806509167,200.35679647169331,236.6228270130744,260.607885061659,254.6145519526881,294.96136397332793,241.3296741048648,166.02305319958325,148.49803221340224,240.50534669151187,221.0923860535273
2002-10-01,165.59954266495154,186.33220744981963,178.17283808542038,222.8219947144152,214.52545291963497,248.26825224623104,276.38337631925725,273.80261988673016,306.117757463604,253.35838508909333,179.77080129213644,149.8355398620877,246.68501874688496,231.28671106154675
2003-01-01,177.79079244232776,185.10430218339,186.0681871702011,237.63794285238848,224.6690944140604,256.34913592102725,287.4414560998682,275.75411775545905,316.5020899069896,260.792881694352,181.2013469313437,148.6200412844138,250.6356816527724,239.2615966303788
2003-04-01,190.6068868615431,204.9594477164768,199.109204440768,254.3147648586148,229.51985367153293,266.87399347018373,294.9383635306453,283.2612199731391,315.1093980951839,268.5668890919784,199.19705161471805,162.16401380629244,261.07819469248443,250.12155303769129
2003-07-01,204.29160073825224,215.9400890135576,210.993850191236,260.31215440009606,243.3554459416156,271.60162356190807,299.3503541630022,286.85833870539125,318.78502834052586,276.05566481070485,209.13237051533363,169.28055990004168,268.9842817919893,258.85696561690406
2003-10-01,215.4867683846486,226.0112571611656,218.0748340562582,272.2086380110316,250.75009431102893,274.8731953768078,305.38071671130183,290.3477232663511,328.1344090044244,285.3635725870582,226.80546104323108,174.7822217495209,271.96171331795387,267.11957329702665
2004-01-01,236.95174550496608,237.64549567935728,236.90531973783885,283.58107485531326,258.47548429463023,289.1939674613012,316.5257495773187,297.81700580006805,336.31677699932897,295.56171332805087,247.18202382186777,184.1791737350143,281.43474059370584,277.34110564269963
2004-04-01,253.4448095720793,262.791649408624,255.5414821765122,303.663000103032,276.07911557065546,305.27282677000994,331.83659521213696,309.5803992997714,348.2778167911957,314.0344499731541,264.8944787408594,201.74708768032824,298.60142461104414,296.1638874893789
2004-07-01,265.6767219902491,271.9085761377676,269.78610720569293,312.3540095321592,289.1591452309891,315.09714820575226,342.10725813881544,316.1242343446684,355.2300623513298,326.53831254117966,279.2239210810048,209.8715371762359,310.952520752886,306.1776303273306
2004-10-01,264.538601626218,271.907572617822,271.722582794984,313.1067421034703,283.78779387831054,313.3145169839841,337.39994801518486,313.5580761230156,352.9140968004874,322.5412626542965,282.2129608926571,206.45571150854371,320.83340947215373,304.1479361544784
2005-01-01,268.8461863447656,274.4218348504808,272.288981809475,312.6437260247799,286.8670526503927,313.42823434086154,333.3112028985449,312.3291628627039,349.16548688750333,320.222743332924,283.4576466193057,212.53173625440684,318.0103733972284,304.79779205645906
2005-04-01,274.4231543506692,284.52363075953986,278.9825114545608,316.8118704336705,292.80409039571214,317.80811364659195,340.1803924891296,319.8959586830884,360.4969267461415,329.27762489211887,284.5180953508343,222.87912037349477,338.8361757469242,314.181275094584
2005-07-01,272.481850902632,284.3154624560384,282.631980941597,319.27709090090303,292.794487085584,318.63885294332306,341.50291283806934,317.52600783293286,361.32379871142626,327.88728201292736,287.49762385797146,224.7322388487444,346.4883903484373,314.4469644292396
2005-10-01,259.0629045868232,286.277745009401,280.2069975835566,313.1440681558075,286.1471605314472,319.3049285613515,341.3640913390352,316.478090254334,361.32304969717535,330.04250262180625,281.93596753330735,225.6826137386605,363.23699985150495,313.96816712901494
2006-01-01,270.28323750810404,290.09749003034045,286.0383243955908,317.23941965427,293.55567235338424,320.8662751942829,344.7175757330832,321.1519301782535,367.0857049182521,335.42100050149105,292.0188168497977,233.20956263066984,374.04271272031065,319.81665268743166
2006-04-01,277.12569233378434,297.80639208544244,290.08532705200963,323.1526084089481,298.16712076665146,332.7455267502194,354.0690332487055,330.3705374316692,377.4942548433326,340.851483421225,298.0524035034145,246.83713130539684,423.34404685450806,329.2245348705465
2006-07-01,274.68690616286096,302.6461929329961,292.605690072266,330.3469700360189,302.82503595423844,339.86746005666606,359.11222127952607,336.0797544955645,387.83435172239706,346.26383004467687,300.8382476622875,258.90626151444087,462.368741169806,336.0569040761843
2006-10-01,281.2869557516086,307.12651551882374,297.5266298697507,332.8560020839372,302.7097780311651,343.09484979167127,367.70846689254313,344.5429763197613,402.2950498956975,353.5890183068573,306.9516208146139,261.7102426898164,523.6051562032029,343.24776447750264
2007-01-01,283.18621271359245,308.6443118087594,298.8342633872196,336.4715791269699,307.6006922665423,349.2560043425396,375.3024146575764,353.56456891331504,419.7231449847435,363.4619153942891,309.81201928407364,268.5931186536316,589.5047877423104,350.208873365282
2007-04-01,294.44884744766864,316.0366745423039,306.9563184423011,345.1865896400751,315.83510348052084,358.45435503492354,390.8014051159879,365.56062959594453,436.77304478375714,372.42701687005007,320.03781008898653,283.20010002831634,652.0728143470071,362.6895632034681
2007-07-01,294.4709208209721,318.6236174464718,307.8044440730504,346.0953715224808,316.6305048531834,363.208720439813,395.51067363160655,373.2046823805597,451.82419246199726,378.9267739552412,317.32486351379885,290.6071274362867,659.368319772811,367.3186102647534
2007-10-01,291.5555441501318,315.0921549571722,307.8239872460389,342.1629563292598,316.1717260930404,362.77970314021206,394.14835189606026,373.9831750227865,453.69629752770777,376.3353669930193,319.9935831635836,288.1272021671407,650.2468633768409,366.9755430407173
2008-01-01,289.68982580082667,309.1222368818774,298.2679416097523,337.58767694984016,308.2326771483964,355.41060391467727,387.6937284911253,366.3634565753827,443.28891036129176,364.5877015499657,312.87336936188626,285.56577716454734,569.4813220642867,357.8074455022679
2008-04-01,283.89024501265664,297.53159954902526,290.599179493875,325.120877463593,299.6091696286733,340.18793809178715,375.1574319325833,358.2578706129993,426.5537175475105,360.88797198323454,295.6250919578908,285.0074646448838,530.6764170999,348.13508171885945
2008-07-01,269.26709103075115,286.45209553039444,279.6679120755746,312.23644458667246,287.7710019189667,321.8268762896817,352.39662695568444,334.78657774002147,409.4599764010292,335.6060991670333,288.2644004536342,269.98061735941275,462.6883136346021,329.53077928670524
2008-10-01,259.43029602296207,272.190211171754,263.3669219225283,293.55666633368986,271.9233507305581,302.479482042254,333.25985557498194,314.8033444423433,385.3196079032113,320.25075614775966,281.2236404702486,264.8056735155278,427.5848682318477,312.8518625803076
2009-01-01,247.3076964225178,259.52071050893846,252.6884770018241,279.3786087525142,261.14980561535225,284.51148857551345,316.5101963366883,302.5612158019468,362.489143487222,310.39330900494605,256.06231110514005,249.6226411936441,400.6962857550852,298.6514305864864
2009-04-01,245.91141026724503,268.2039671746169,254.87917921566367,287.9918600354579,265.1551838763484,303.0026332044264,333.39845957366526,313.353735059058,383.1294253308409,313.3717189573259,277.3355361829239,256.1325213476779,392.9597285264717,307.34292488889656
2009-07-01,254.01484946604455,274.1282367780988,266.85085375868994,295.4784484852758,274.1977394216662,314.6164794757919,346.5259570719832,327.87456211426536,401.5773016528216,330.29392889998894,278.1578918844911,267.1570743178966,425.76661619160944,319.49698037652814
2009-10-01,254.2405371664069,279.6095586665464,270.56919552571907,301.03380238682496,277.60919713284005,316.12977509454134,351.47659395019133,335.0759504165264,412.3940854096546,332.54995826835744,280.4015664754836,267.49400044662804,398.99670400941824,323.4018189084301
2010-01-01,252.90773458784207,277.4354663920152,265.0979962062948,306.5080167703331,278.43994398044646,320.184771921096,357.39765111942046,339.5191301018693,419.4183669875599,337.95797953217823,283.2353317230367,263.68218614988814,388.8326265321913,324.9395573190884
2010-04-01,260.5964344943715,287.3865587693742,274.2546500848805,313.3863583732291,288.1924461317625,329.87317879678824,370.6676639895472,353.75088985342,433.5463911459557,352.556694094798,290.2888016078391,274.63847407576355,372.66793218652106,336.5739891460028
2010-07-01,256.6044763396857,278.85815565340374,271.35309548831594,312.74931070600013,287.2557282078857,327.42628099580526,370.9464336557236,355.7682231303364,438.5252704866798,351.41487733400226,286.2401802132647,265.5131570325932,378.5424342364767,333.85077496421604
2010-10-01,255.73479832887077,269.4798512361942,265.3853441263159,306.05503050308124,279.34269146381257,326.9513028695156,358.5263902095556,344.2151858777867,422.64027577043754,339.4561236350489,275.19010589032047,261.854006859276,360.9065359491056,325.10784615418123
2011-01-01,249.22616155577808,274.9094124697273,266.3234529095335,305.7075002210248,276.6838945647175,320.65080075221323,353.6323716039737,348.604102583844,428.1827329090694,336.4702979563317,275.8447841713319,258.28879734924766,346.8303219146979,323.92598894715235
2011-04-01,257.6060995211945,281.54970508697465,272.2546795774376,309.95578545311605,280.2911418689388,324.91647286518975,365.4221737228893,352.9704812283252,446.21204155997606,345.1260907909736,287.5834621021008,265.7697059560628,357.3406162595015,332.6733459177652
2011-07-01,255.2393811128,279.741270155173,264.7875566544647,310.44797103703263,283.0136799274528,330.01141522314896,365.1711000994156,360.23067606021283,440.6783269752975,348.5592061311894,286.7480905563018,262.7169712111135,343.3891393463111,332.3401583649395
2011-10-01,253.282102185798,273.8890567536666,262.08374958223413,308.03956676190734,280.2200032483487,331.76155879617266,364.26918451081656,356.5193215002266,445.44617112804127,341.61446559410973,279.43421445493,259.8602514393372,328.6106763972279,328.7253697454584
2012-01-01,251.3390856111724,269.126016464145,260.38786731771347,306.81334281191903,276.42497951427123,324.6191889105532,360.10734738463333,352.0614124222128,438.2152015925833,337.827560136602,267.8161067071451,257.75512218248826,316.891654781081,324.61028338896574
2012-04-01,251.45695384990964,273.67617582591754,261.0747292816644,309.38321409970723,282.0988881780419,329.04960486775315,363.8088201546506,359.4187614114322,451.6947975245822,345.05550796033776,272.27366966136105,259.5461040888268,319.3795035423325,329.064719656158
2012-07-01,255.26949573689208,274.2289002618107,259.4698234950625,306.5142917260192,280.6736545890521,325.0983324712588,367.7816293006297,356.99260449746816,449.8558590933218,345.41531165402176,273.3985498813681,252.09710980243855,311.56123128101126,326.9811019404712
2012-10-01,250.10394720222425,266.92145536930497,257.8766439207502,305.4323877740301,278.0383367599226,325.441168504517,363.6191514904378,355.645915705258,448.6500575243732,342.18714737507,271.83952749225784,251.1858089924828,301.6197622506927,325.01346035275327
2013-01-01,247.31317479248176,267.7854290710562,255.76008475762663,308.14908885604933,277.8232492747627,324.4333902122126,362.80203884644834,357.6337695162859,458.4463970235736,342.1257986148779,274.6084621386718,245.08453924783512,314.1392683871963,325.2761862115482
2013-04-01,253.38641815685347,271.4776395016322,261.7646212088866,313.9516514307846,284.267936714066,340.98383677562583,371.1905793021184,366.4110244664325,475.31729591683415,350.1533878336461,275.56179548867567,256.5521651180389,312.7095456395872,333.7318155118187
2013-07-01,255.8945990659233,280.34051556862994,267.788493168292,321.84891065686315,289.6668613332185,346.429974739074,380.3679524025408,376.76878731213657,494.9213285723298,354.78567939369475,283.2788385330453,257.65909582315766,314.3155696658835,340.96011166656604
2013-10-01,254.8162509877955,286.5541365622204,270.7716144045345,324.1288762337316,295.2874615230855,349.62375751720856,391.1608745914773,386.28029996215514,515.6055719746033,361.78125149139913,288.5503825268218,260.58823164466094,322.8222394122642,347.9952742170352
2014-01-01,262.0070110836471,284.7008851397867,273.4038637333377,330.19449046753937,296.67768688375185,355.11383798141145,399.473766178278,395.3946429680596,541.7642214825158,367.5794598989472,288.9413319255187,263.747218743069,331.1602693928539,355.336492477851
2014-04-01,273.8359589865412,290.5804414269632,280.3222961323327,339.9667161877659,307.5960002209283,373.37632553922526,423.1185556167118,426.48670161582265,598.0850786489625,384.437261648293,301.12842533346225,270.3916875291196,338.83877315717893,372.1332237606458
2014-07-01,267.0160943747027,295.88357563617166,284.0158873570247,346.9108076001459,314.66105446605286,384.6785202193694,430.3919295363406,430.8364207723978,599.0830512004388,387.5900724880433,297.58413282917496,271.18372968098186,346.4505121947659,376.6534332674182
2014-10-01,265.9120666513759,290.89660304944454,281.0214935616886,343.501537579412,315.31185578999015,383.7535890657818,432.53751274474087,435.2439718662588,607.5336467416522,390.7877282118462,292.49252494183366,271.6389008131193,349.0627520271528,377.0349891550224
2015-01-01,274.2581003221173,288.5142376067251,278.9558185627285,349.73657400541856,310.6750092413147,382.8843202196742,432.92014769112046,442.9199449150405,610.5967694632557,388.44976264103553,287.41288183925207,267.16597539057346,350.124039556326,376.16523172525115
2015-04-01,274.0173114123166,300.2052760534531,284.3034442920511,353.9428530662525,318.1252451436837,392.8696887167772,448.29413167499325,455.4584939569902,641.86067479046,399.1586340383778,298.83247758128493,267.7989239524564,365.9545138307652,387.5211177654556
2015-07-01,272.16948377435506,296.71587645867044,282.18918287991886,354.0380462432025,320.6408261982277,393.87501895966943,454.11098710713446,471.56956034263885,662.306313949781,407.3466389374324,303.279596838059,267.58952153986,368.9535890846904,390.4625179380714
2015-10-01,271.77955210281795,292.06491444790817,282.71192810020324,355.9648542648794,320.2625574320839,392.2509535223854,461.47385172621136,482.74940772103145,681.4702966771281,405.7231254427958,294.5397134977206,266.44469271791934,371.6107338219952,393.07856282256034
2016-01-01,271.1180229721874,294.0424420472156,280.4438560153984,357.4726498951,323.32599991389844,404.9669696717803,468.87233479384463,496.9472320751687,681.1045406503346,410.9096543312328,292.2739442114476,266.6528967614808,356.40867357455505,396.1116552506736
2016-04-01,271.227027117305,302.65067887764206,289.458291504679,368.2220431501271,334.45817642136507,414.5369896013247,487.8121798929026,511.9783022199359,705.6015029450259,421.55434589952773,301.46057699551966,269.19623799352263,371.8456114389549,407.4300341979467
2016-07-01,271.5772558145728,307.20573289251746,294.12761776708174,373.0324291587797,335.50160204541857,422.5195046545657,490.59095186278574,516.8355692589448,709.1146279141537,426.1151044914849,301.87208772027446,273.0649038507749,377.68509755301983,411.63484660297473
2016-10-01,272.0353111721918,303.7445301343863,293.11711886368926,373.4831320491907,333.2843165889881,431.8330117056453,493.35406289188774,515.6499743602149,706.6313102525305,423.71241943494647,301.61799297660286,272.34143240048206,374.22736243149535,410.819034033227
2017-01-01,270.0940040076143,301.4207782332202,294.4318640788064,375.11731920131,337.8530085021859,428.163841425406,498.86072186658464,514.9009264739851,715.1590742436969,433.0793957655285,295.80889514074886,274.37749330633915,369.9931797694648,412.2724046059961
2017-04-01,274.12281636836724,309.49447289974484,301.3998960383952,383.37000860742336,346.60371117050573,435.42546038361405,504.7035813123905,522.8745410525116,714.2030741047057,440.233342088645,305.68433259857943,273.8228416805775,385.9805024938892,418.86692202874485
2017-07-01,278.447024332026,308.5465093680557,302.27170577951654,392.19316843581544,351.00728297236026,438.81933519699,509.6304591932169,527.560022388366,704.6709023236783,446.3635332053189,309.71501031465846,278.3005409757338,386.5875367963827,422.2591337603606
2017-10-01,272.58469286567595,309.0866108952228,304.7781541625843,390.77140145847886,350.706380217474,441.8476117373552,508.7317627637628,521.8066496100121,703.418108049915,444.03572057539446,311.6043755259696,279.35978130945824,381.75901578466534,421.7823635085449
2018-01-01,281.11605655119496,313.9223091531485,303.74325351410374,391.8214712163769,354.2847109479007,438.7817198559955,509.12130493705394,524.2104341241143,707.6813967139286,445.49092027758365,313.84658210482377,274.92262403005265,399.0430303579277,422.4995845023696
2018-04-01,278.562585958887,315.8650008032869,310.4494476801864,400.40631896599933,361.5517180272973,446.1068796094144,517.4025036104177,527.4580552475273,700.3154830151814,450.71954162632863,317.96311839282544,282.3762713718074,393.9706826045866,428.0576546213744
2018-07-01,273.7887002212308,326.4333792818053,314.66339329593376,411.13672417837057,365.56095017919625,451.8802464694359,513.9253717005291,525.719013819816,699.86559215017,454.891916649208,319.85633738775,284.2826761610481,403.11693283808586,431.09812227251615
2018-10-01,275.3826664658852,320.6744278546923,311.5432328351384,406.43625252879593,360.87475047606864,450.5436121846437,508.891930068752,514.4953709877212,697.5412371415739,452.79913185535247,324.00780726930617,281.79592521297366,403.76868020385473,427.25948844994593
2019-01-01,283.36029434501546,320.4197456209674,312.60961874016016,401.9618993330741,362.9835515001424,446.45543739432446,503.3911628616592,513.6969082380438,680.522764577904,447.9401204794056,316.5640756612256,281.55174740884075,412.1128055588805,424.2982560239244
2019-04-01,283.57798274783335,325.4484781137124,314.3026374218913,408.2899774630212,371.0226550036928,452.5354428406271,509.0931161535336,517.8418434810906,695.6506991339811,455.509273035534,331.26896936267326,283.5629299800353,414.5971235749574,430.71312504738165
2019-07-01,279.2281191593784,326.7760155655419,322.4065200276515,412.8958821183981,373.1224229864513,459.58142687054976,510.75890288797245,517.8173097296665,688.128874369129,457.1607267208213,329.0958933154108,286.6636752748218,416.6507022831881,432.50014647928697
2019-10-01,282.6800110106336,325.8994613547875,317.09788104895955,408.2171490561753,370.53939784934016,450.9785961189686,503.7486980256366,516.1318918497518,684.6582554501849,460.08948721418017,329.02885105285577,289.60148286659904,407.86525885376193,430.7435394993949
2020-01-01,282.536910712947,334.27856849643155,325.56537156878227,416.6036008939217,372.1585931082517,452.33919990106176,512.051342068737,518.052105371682,687.5018277857312,454.69316312507055,336.780859845956,283.7713413104574,414.87321756878606,434.70508515884745
2020-04-01,283.46326339259275,331.74232593999045,329.4089569639384,414.2209262287975,373.1761945597042,455.75607940142976,519.5783742009437,526.0365737097002,710.1785838718812,465.9347038702461,334.7421876967793,294.8295904033319,414.86967252264486,439.138063204693
2020-07-01,290.890566867438,341.8177735579331,332.2337269832448,429.52002310283376,384.7687055873852,472.0465168574795,535.1281219549173,543.5745465264722,718.2577009063084,482.47447033951073,341.6278117548995,292.2609465258663,422.7227940675707,447.52395095488407
2020-10-01,301.0318700265577,351.0024120127559,342.39204957244647,443.1991238041298,398.1577147847451,479.76786142686046,544.1015420038185,545.0099053422446,726.7788037379681,490.2516845299787,350.762875452634,298.78156201466254,432.0659136280671,458.46023345570063
2021-01-01,302.8192192470472,357.6246510680299,352.2114975077501,441.7775710866276,400.46526082021535,479.73873378255024,548.717541643704,547.0029720352067,720.8261317700308,487.51025068195474,360.94521502745647,303.4553667019976,445.45577153454286,462.1015340157441
2021-04-01,315.2215039132885,374.744060477123,365.23941203021496,464.8166087070352,418.7392238003287,500.1262448745292,576.2830902167456,568.9909664372137,761.6915347843453,514.5157050811525,379.43033954976903,315.8901592861504,473.1176535376193,484.1744385204297
2021-07-01,322.5411981407319,383.8596592846736,370.2619496103485,474.80846930835867,423.0046417033203,513.9636144162608,587.731970347423,580.5669250618006,748.3152851506752,530.0903158779097,393.82983767523126,326.159894140966,483.3207411798036,493.8019852708888
2021-10-01,324.17586812295895,388.7443775263936,380.86768436317686,489.2086155623994,435.41820958184127,529.8429728109554,605.764397202881,593.0864476637687,757.6514031808384,546.4714527413184,406.3430963695964,328.96378762860155,484.40724341657216,504.9288645972401
2022-01-01,334.9549606239644,405.81314408198017,395.77946225268494,501.2554536312165,447.1275235621956,547.9948681651757,619.0327160459356,609.5886508600308,774.2365953487582,557.7614020350666,416.1368876530124,339.79722674124343,494.86527177081376,520.2063127485949
2022-04-01,348.6421114205358,419.0095383655466,413.9247759227694,517.9133198562901,468.28266594358814,571.0975311211985,640.0955998339446,625.650567143218,807.195602017414,589.9901546485651,430.19598503752167,345.7681409245122,525.1054031883405,539.5181665461789
2022-07-01,348.6993023775247,426.2349964660498,412.20234048885953,533.068393132931,473.9468154798746,571.5764136259206,648.7482574104451,628.7545893353716,798.4518448770884,596.291344428515,441.29513777825065,351.6271554139656,532.0766120025896,544.8711600661064
2022-10-01,343.41058285177775,406.5874105839536,403.6917065386828,514.8937296680326,462.1607882759316,564.6794753017517,631.7630606108304,617.9192351816745,788.6754007149746,570.0906469617764,424.73626158736874,339.7600353522825,510.8966309609975,529.0321492716614
2023-01-01,333.37695849833835,399.83465948712495,394.07153769610215,503.7710877052997,453.533650099253,537.8682200326513,609.5295718743549,601.9794631553649,763.7206891087152,560.5690753335348,413.39323979584793,329.0989879543771,501.5124097079637,514.9084530091608
2023-04-01,337.1706896103525,405.63138147834206,397.0651649864113,511.9900793350788,459.2024175882584,544.262350330898,616.6091595610995,607.5790013819583,772.129167740449,566.5390955019384,422.8711067828496,340.57162324166814,528.547604297944,522.6478464258038
2023-07-01,341.56980339345125,403.3596419153656,397.7950657762223,503.6782435682149,462.45948239215113,539.5641272016119,613.7444845624028,600.8396749132197,768.2497684429054,558.9911823022081,417.3008670999432,336.98564632256057,522.555515224469,519.029887066091
2023-10-01,340.5322261978415,404.7065422812948,399.79115032720847,498.3782883467059,449.0051130045043,535.2917025639637,603.5463696412801,595.4387149735267,769.454960509459,553.4257140821221,416.60783983877,341.54856956624013,533.907368042335,516.9858412170478
2024-01-01,347.02430949374207,409.3227275432835,405.527069882148,506.07134545304257,452.6306773637045,531.0913081976645,603.3302953285155,598.1155354798572,775.9863278942508,550.8880876837756,418.2661456842436,341.4338734151377,524.3919727060804,520.2454784183208
2024-04-01,346.8561243098265,420.92195260027967,413.32932392509633,511.11320808886217,465.8022336370192,534.6860702942349,609.6680843287919,604.5242344434581,784.5645156343513,558.1366013297345,428.8341285420802,345.31810478244006,550.4131615941803,528.6675335180691
2024-07-01,352.54668327065224,420.59602178303646,417.63938751794194,512.53716117576,467.1933738294076,535.2963603612768,617.4883276664249,612.3546622103535,783.7244281876192,562.554870556333,427.7243822565265,351.5799865632714,567.4694586028022,531.9145083351187
2024-10-01,360.4915505906191,422.3885642044029,421.9053542412847,520.2277535094971,470.21273277485267,537.7600182988024,617.4338670937404,609.5083910180668,784.9932998760753,568.4990685252985,427.87878118348726,356.43005836050247,571.8065983895497,535.6606770984081
2025-01-01,363.3110952629124,430.7874592592018,429.4224557251874,518.9094379788769,478.7588731407049,542.2018643340774,621.5677621067239,614.943362242116,790.7208340874987,566.053307589932,433.3555793013495,354.7432833002941,595.2352530089177,540.3471953110844
2025-04-01,366.10223184624994,430.4248898767679,430.8689549094961,521.2183218636694,476.7385128971704,540.3719671964174,625.7197297242327,622.0800698753472,795.32142131318,571.5009261453366,439.81983516842206,360.8035170345846,603.5916198712516,544.1042763890792
2025-07-01,370.3858340478118,436.6177404518756,430.9096460430085,526.458615652974,481.2940861551775,541.3023645893147,619.2288416385649,618.2144913795022,788.2180277364139,567.4489475647474,440.625139819614,361.85576574365166,622.2093548231054,544.2397920278912
2025-10-01,368.41650453357,432.0386007770568,436.717400453284,525.3123005164781,481.1283375841375,533.3319337700108,618.0541494796107,617.8294342498713,790.7252661424415,571.2769084276474,441.7295052504063,363.35362918289127,627.4044021587806,544.7550730787716
